dataset,item_id,difficulty,problem_type,track,repetition,checker_retry,status,checker_passed,ground_truth,objective_value,passed_1e_6,passed_1e_4,judgment_reason,translation_provider,translation_model,translation_usage,translation_numbers_match,api_attempts,checker_retried,failure_category,router_problem_type,extractor_provider,extractor_model,extractor_usage,wall_sec,evaluated_at,error,failure_artifact
nl4opt,nl4opt-0037,,generic_lp_milp,en,1,off,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 679, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 379, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1923, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2602}",9.47973289998481,2026-07-10T13:14:17.960766Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r1-off.json
nl4opt,nl4opt-0037,,generic_lp_milp,en,2,off,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 841, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 484, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2764}",10.69575720001012,2026-07-10T13:14:28.660241Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r2-off.json
nl4opt,nl4opt-0037,,generic_lp_milp,en,3,off,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 868, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 551, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2791}",10.249772700015455,2026-07-10T13:14:38.914829Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r3-off.json
nl4opt,nl4opt-0037,,,zh,1,off,translation_number_mismatch,False,"""No Best Solution""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1450, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1328, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 140, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1718}",False,1,False,EXTRACT_ERR,,,,,12.44132709997939,2026-07-10T13:14:51.360735Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0037-zh-r1-off.json
nl4opt,nl4opt-0037,,production,zh,2,off,OPTIMAL,True,"""No Best Solution""",1250.0,False,False,infeasible_requires_verified_checker,deepseek,deepseek-v4-flash,"{""completion_tokens"": 674, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 562, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 942}",True,1,False,INFEASIBLE_MISMATCH,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 789, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 586, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1384, ""prompt_tokens"": 1384, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2173}",13.945722200005548,2026-07-10T13:15:05.308216Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-zh-r2-off.json
nl4opt,nl4opt-0037,,production,zh,3,off,OPTIMAL,True,"""No Best Solution""",1250.0,False,False,infeasible_requires_verified_checker,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1215, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1104, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1483}",True,1,False,INFEASIBLE_MISMATCH,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 713, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 504, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1383, ""prompt_tokens"": 1383, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2096}",18.574334799981443,2026-07-10T13:15:23.886126Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-zh-r3-off.json
nl4opt,nl4opt-0038,,generic_lp_milp,en,1,off,OPTIMAL,True,"""239.0""",240.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1063, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 723, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1911, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2974}",13.219455300015397,2026-07-10T13:15:37.118355Z,objective_mismatch,failures/nl4opt-nl4opt-0038-en-r1-off.json
nl4opt,nl4opt-0038,,generic_lp_milp,en,2,off,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1165, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 850, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3076}",11.712590899987845,2026-07-10T13:15:48.835358Z,,
nl4opt,nl4opt-0038,,generic_lp_milp,en,3,off,OPTIMAL,True,"""239.0""",240.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 517, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 216, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2428}",6.172217499988619,2026-07-10T13:15:55.009933Z,objective_mismatch,failures/nl4opt-nl4opt-0038-en-r3-off.json
nl4opt,nl4opt-0038,,production,zh,1,off,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 970, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 871, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1226}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 432, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 228, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1371, ""prompt_tokens"": 1371, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 1803}",14.979892300005304,2026-07-10T13:16:09.992691Z,,
nl4opt,nl4opt-0038,,production,zh,2,off,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 528, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 429, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 784}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 580, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 366, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1371, ""prompt_tokens"": 1371, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 1951}",13.102775000006659,2026-07-10T13:16:23.097145Z,,
nl4opt,nl4opt-0038,,production,zh,3,off,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 593, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 496, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 849}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 679, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 449, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1369, ""prompt_tokens"": 1369, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2048}",16.598334600013914,2026-07-10T13:16:39.697396Z,,
nl4opt,nl4opt-0039,,generic_lp_milp,en,1,off,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1063, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 674, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1905, ""prompt_tokens"": 1905, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2968}",9.645092599996133,2026-07-10T13:16:49.343966Z,objective_mismatch,failures/nl4opt-nl4opt-0039-en-r1-off.json
nl4opt,nl4opt-0039,,generic_lp_milp,en,2,off,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1131, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 726, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 113, ""prompt_tokens"": 1905, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3036}",9.795404899981804,2026-07-10T13:16:59.142985Z,objective_mismatch,failures/nl4opt-nl4opt-0039-en-r2-off.json
nl4opt,nl4opt-0039,,generic_lp_milp,en,3,off,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1216, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 808, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 113, ""prompt_tokens"": 1905, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3121}",12.810963900003117,2026-07-10T13:17:11.956818Z,objective_mismatch,failures/nl4opt-nl4opt-0039-en-r3-off.json
nl4opt,nl4opt-0039,,generic_lp_milp,zh,1,off,OPTIMAL,True,"""33.5""",33.5,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 880, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 777, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1130}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1206, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 820, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1893, ""prompt_tokens"": 1893, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3099}",20.500834100006614,2026-07-10T13:17:32.469609Z,,
nl4opt,nl4opt-0039,,generic_lp_milp,zh,2,off,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1613, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1512, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1863}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1679, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1337, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1891, ""prompt_tokens"": 1891, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3570}",29.477241000015056,2026-07-10T13:18:01.948451Z,objective_mismatch,failures/nl4opt-nl4opt-0039-zh-r2-off.json
nl4opt,nl4opt-0039,,generic_lp_milp,zh,3,off,OPTIMAL,True,"""33.5""",33.5,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 696, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 596, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 946}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1478, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1098, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1890, ""prompt_tokens"": 1890, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3368}",19.802407999988645,2026-07-10T13:18:21.754898Z,,
nl4opt,nl4opt-0040,,generic_lp_milp,en,1,off,OPTIMAL,True,"""4400.0""",4400.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 723, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 369, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1957, ""prompt_tokens"": 1957, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2680}",6.833940199983772,2026-07-10T13:18:28.590496Z,,
nl4opt,nl4opt-0040,,generic_lp_milp,en,2,off,OPTIMAL,True,"""4400.0""",4400.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 881, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 600, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 37, ""prompt_tokens"": 1957, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2838}",7.818711300002178,2026-07-10T13:18:36.410675Z,,
nl4opt,nl4opt-0040,,generic_lp_milp,en,3,off,OPTIMAL,True,"""4400.0""",4400.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1350, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1044, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 37, ""prompt_tokens"": 1957, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 3307}",11.442990499985171,2026-07-10T13:18:47.855343Z,,
nl4opt,nl4opt-0040,,,zh,1,off,translation_error,False,"""4400.0""",,False,False,not_judged,,,,False,1,False,EXTRACT_ERR,,,,,35.84826559998328,2026-07-10T13:19:23.705197Z,DeepSeek API returned empty content.,failures/nl4opt-nl4opt-0040-zh-r1-off.json
nl4opt,nl4opt-0040,,,zh,2,off,API_ERROR,False,"""4400.0""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 946, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 804, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 46, ""prompt_tokens"": 302, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1248}",True,1,False,API_ERR,production,,,,46.64481440000236,2026-07-10T13:20:10.351846Z,LLM client failed: DeepSeek API returned empty content.,failures/nl4opt-nl4opt-0040-zh-r2-off.json
nl4opt,nl4opt-0040,,,zh,3,off,translation_number_mismatch,False,"""4400.0""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 883, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 742, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 46, ""prompt_tokens"": 302, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1185}",False,1,False,EXTRACT_ERR,,,,,6.867693000007421,2026-07-10T13:20:17.221002Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0040-zh-r3-off.json
nl4opt,nl4opt-0041,,generic_lp_milp,en,1,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 914, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 492, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1902, ""prompt_tokens"": 1902, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2816}",7.9301536999992095,2026-07-10T13:20:25.161441Z,,
nl4opt,nl4opt-0041,,generic_lp_milp,en,2,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 789, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 392, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 110, ""prompt_tokens"": 1902, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2691}",6.897641899995506,2026-07-10T13:20:32.060459Z,,
nl4opt,nl4opt-0041,,generic_lp_milp,en,3,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1055, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 622, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 110, ""prompt_tokens"": 1902, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2957}",11.17225309999776,2026-07-10T13:20:43.234342Z,,
nl4opt,nl4opt-0041,,generic_lp_milp,zh,1,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1021, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 930, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 247, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1268}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1035, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 605, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1881, ""prompt_tokens"": 1881, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2916}",21.36692870000843,2026-07-10T13:21:04.602417Z,,
nl4opt,nl4opt-0041,,generic_lp_milp,zh,2,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 522, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 433, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 247, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 769}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1323, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 882, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1879, ""prompt_tokens"": 1879, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3202}",19.33230320000439,2026-07-10T13:21:23.936446Z,,
nl4opt,nl4opt-0041,,generic_lp_milp,zh,3,off,OPTIMAL,True,"""150000.0""",150000.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 710, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 617, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 247, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 957}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1038, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 630, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1883, ""prompt_tokens"": 1883, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2921}",16.084148499998264,2026-07-10T13:21:40.022249Z,,
nl4opt,nl4opt-0042,,generic_lp_milp,en,1,off,OPTIMAL,True,"""648.0""",648.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1014, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 576, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1923, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2937}",10.936831999977585,2026-07-10T13:21:50.960887Z,,
nl4opt,nl4opt-0042,,generic_lp_milp,en,2,off,OPTIMAL,True,"""648.0""",648.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 779, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 319, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2702}",9.528666900005192,2026-07-10T13:22:00.491433Z,,
nl4opt,nl4opt-0042,,generic_lp_milp,en,3,off,OPTIMAL,True,"""648.0""",648.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 746, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 343, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2669}",9.214605100016342,2026-07-10T13:22:09.707332Z,,
