dataset,item_id,repetition,source_text,translated_text,source_number_tokens,translated_number_tokens,numbers_match,translation_model,translation_usage,human_audit_status,human_audit_notes
nl4opt,nl4opt-0210,2,"A company in the middle east delivers their packages to customers on camels and horses. A camel can carry 50 packages while a horse can carry 60 packages. A camel requires 20 units of food while a horse requires 30 units of food. The company needs to deliver at least 1000 packages and they have 450 units of food available. Since horses are not as suited for the hot climate, the number of horses cannot exceed the number of camels. How many of each animal should be used to minimize the total number of animals?",一家中东的公司用骆驼和马向客户运送包裹。一匹骆驼可以携带50个包裹，而一匹马可以携带60个包裹。一匹骆驼需要20单位食物，而一匹马需要30单位食物。该公司需要运送至少1000个包裹，并且有450单位食物可用。由于马不适合炎热气候，马的数量不能超过骆驼的数量。应该各使用多少只动物以最小化动物总数？,"[""50"", ""60"", ""20"", ""30"", ""1000"", ""450""]","[""50"", ""60"", ""20"", ""30"", ""1000"", ""450""]",True,deepseek-v4-flash,"{""completion_tokens"": 719, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 623, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 975}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0210,3,"A company in the middle east delivers their packages to customers on camels and horses. A camel can carry 50 packages while a horse can carry 60 packages. A camel requires 20 units of food while a horse requires 30 units of food. The company needs to deliver at least 1000 packages and they have 450 units of food available. Since horses are not as suited for the hot climate, the number of horses cannot exceed the number of camels. How many of each animal should be used to minimize the total number of animals?",一家中东的公司用骆驼和马将包裹运送给客户。一匹骆驼能运50个包裹，一匹马能运60个包裹。一匹骆驼需要20单位食物，一匹马需要30单位食物。公司需要运送至少1000个包裹，并且有450单位食物可用。由于马不太适应炎热气候，马的数量不能超过骆驼的数量。应各使用多少只动物以最小化动物总数？,"[""50"", ""60"", ""20"", ""30"", ""1000"", ""450""]","[""50"", ""60"", ""20"", ""30"", ""1000"", ""450""]",True,deepseek-v4-flash,"{""completion_tokens"": 739, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 643, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 995}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0213,1,"A grocery store wants to liquidate its stock of 10 apples, 20 bananas, and 80 grapes. Given past experience, the store knows that they can propose a banana-haters package with 6 apples and 30 grapes and that this package will bring a profit of six euros. Similarly, they can prepare a combo package with 5 apples, 6 bananas, and 20 grapes, yielding a profit of seven euros. They know they can sell any quantity of these two packages within the availability of its stock. What quantity of each package, banana-haters packages and combo packages, should the store prepare to maximize net profit?",一家杂货店想要清空其库存的10个苹果、20个香蕉和80个葡萄。根据以往经验，商店知道可以推出一款“讨厌香蕉者”套餐，包含6个苹果和30个葡萄，该套餐将带来6欧元的利润。同样，他们可以准备一个组合套餐，包含5个苹果、6个香蕉和20个葡萄，利润为7欧元。他们知道可以在库存允许的范围内销售任意数量的这两种套餐。商店应该准备多少份“讨厌香蕉者”套餐和组合套餐，以最大化净利润？,"[""10"", ""20"", ""80"", ""6"", ""30"", ""5"", ""6"", ""20""]","[""10"", ""20"", ""80"", ""6"", ""30"", ""6"", ""5"", ""6"", ""20"", ""7""]",False,deepseek-v4-flash,"{""completion_tokens"": 514, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 388, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 18, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 788}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
nl4opt,nl4opt-0213,2,"A grocery store wants to liquidate its stock of 10 apples, 20 bananas, and 80 grapes. Given past experience, the store knows that they can propose a banana-haters package with 6 apples and 30 grapes and that this package will bring a profit of six euros. Similarly, they can prepare a combo package with 5 apples, 6 bananas, and 20 grapes, yielding a profit of seven euros. They know they can sell any quantity of these two packages within the availability of its stock. What quantity of each package, banana-haters packages and combo packages, should the store prepare to maximize net profit?",一家杂货店想要清空其库存的10个苹果、20根香蕉和80颗葡萄。根据以往经验，商店知道他们可以推出一种“讨厌香蕉”套餐，包含6个苹果和30颗葡萄，这个套餐将带来6欧元的利润。同样，他们可以准备一种组合套餐，包含5个苹果、6根香蕉和20颗葡萄，利润为7欧元。他们知道在库存允许的情况下可以销售任意数量的这两种套餐。商店应该准备每种套餐（“讨厌香蕉”套餐和组合套餐）各多少数量才能最大化净利润？,"[""10"", ""20"", ""80"", ""6"", ""30"", ""5"", ""6"", ""20""]","[""10"", ""20"", ""80"", ""6"", ""30"", ""6"", ""5"", ""6"", ""20"", ""7""]",False,deepseek-v4-flash,"{""completion_tokens"": 303, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 175, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 18, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 577}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
nl4opt,nl4opt-0213,3,"A grocery store wants to liquidate its stock of 10 apples, 20 bananas, and 80 grapes. Given past experience, the store knows that they can propose a banana-haters package with 6 apples and 30 grapes and that this package will bring a profit of six euros. Similarly, they can prepare a combo package with 5 apples, 6 bananas, and 20 grapes, yielding a profit of seven euros. They know they can sell any quantity of these two packages within the availability of its stock. What quantity of each package, banana-haters packages and combo packages, should the store prepare to maximize net profit?",一家杂货店希望清空其库存的10个苹果、20个香蕉和80个葡萄。根据以往经验，该店知道可以推出一个“香蕉厌恶者”套餐，包含6个苹果和30个葡萄，该套餐将带来6欧元的利润。同样，他们可以准备一个组合套餐，包含5个苹果、6个香蕉和20个葡萄，带来7欧元的利润。他们知道在其库存可用范围内可以销售任意数量的这两种套餐。该店应准备每种套餐（香蕉厌恶者套餐和组合套餐）各多少份以最大化净利润？,"[""10"", ""20"", ""80"", ""6"", ""30"", ""5"", ""6"", ""20""]","[""10"", ""20"", ""80"", ""6"", ""30"", ""6"", ""5"", ""6"", ""20"", ""7""]",False,deepseek-v4-flash,"{""completion_tokens"": 237, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 107, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 18, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 511}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
nl4opt,nl4opt-0225,1,"A tropical city full of islands sends mail either by submarine or by boat. A submarine can carry 100 pieces of mail per trip and uses 30 liters of gas. A boat can carry 80 pieces of mail per trip and uses 25 liters of gas. There can be at most 6 submarine trips and a minimum of 50% of the trips must be by boat. If the city needs to transport at least 1000 pieces of mail, how many of each transportation should they use to minimize the total amount of gas used?",一个充满岛屿的热带城市通过潜艇或船只运送邮件。潜艇每次可运送100件邮件，消耗30升汽油。船只每次可运送80件邮件，消耗25升汽油。最多可以有6次潜艇行程，且至少50%的行程必须是船只。如果城市需要运送至少1000件邮件，那么应该使用每种交通工具多少次，以最小化总用油量？,"[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]","[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]",True,deepseek-v4-flash,"{""completion_tokens"": 1153, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1063, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 126, ""prompt_tokens"": 254, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1407}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0225,2,"A tropical city full of islands sends mail either by submarine or by boat. A submarine can carry 100 pieces of mail per trip and uses 30 liters of gas. A boat can carry 80 pieces of mail per trip and uses 25 liters of gas. There can be at most 6 submarine trips and a minimum of 50% of the trips must be by boat. If the city needs to transport at least 1000 pieces of mail, how many of each transportation should they use to minimize the total amount of gas used?",一个充满岛屿的热带城市通过潜艇或船运送邮件。每次潜艇可运送100件邮件，使用30升汽油。每次船可运送80件邮件，使用25升汽油。最多可以进行6次潜艇航行，且至少50%的航行必须由船进行。如果城市需要运送至少1000件邮件，他们应该如何使用每种交通工具以最小化总用气量？,"[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]","[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]",True,deepseek-v4-flash,"{""completion_tokens"": 1397, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1307, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 126, ""prompt_tokens"": 254, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1651}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0225,3,"A tropical city full of islands sends mail either by submarine or by boat. A submarine can carry 100 pieces of mail per trip and uses 30 liters of gas. A boat can carry 80 pieces of mail per trip and uses 25 liters of gas. There can be at most 6 submarine trips and a minimum of 50% of the trips must be by boat. If the city needs to transport at least 1000 pieces of mail, how many of each transportation should they use to minimize the total amount of gas used?",一个充满岛屿的热带城市通过潜艇或船运送邮件。潜艇每趟可以运送100件邮件，使用30升汽油。船每趟可以运送80件邮件，使用25升汽油。潜艇最多可以进行6趟，并且至少50%的趟次必须由船完成。如果该城市需要运送至少1000件邮件，他们应该使用多少次潜艇和多少次船，以最小化总汽油使用量？,"[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]","[""100"", ""30"", ""80"", ""25"", ""6"", ""50"", ""1000""]",True,deepseek-v4-flash,"{""completion_tokens"": 906, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 809, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 126, ""prompt_tokens"": 254, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1160}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0231,1,"An oil and gas company is sending their oil to the port using containers and trucks. A container can hold 30 units of oil while a truck can hold 40 units of oil. Due to government restrictions, the number of trucks used has to at most half the number of containers used. If at least 2000 units of oil need to be sent to the port and at least 15 containers need to be used, minimize the total number of containers and trucks needed.",一家油气公司正在使用集装箱和卡车将石油运送到港口。一个集装箱可以装30单位的石油，而一辆卡车可以装40单位的石油。由于政府限制，使用的卡车数量最多为集装箱数量的一半。如果至少需要运送2000单位的石油到港口，并且至少需要使用15个集装箱，那么最小化所需集装箱和卡车的总数量。,"[""30"", ""40"", ""2000"", ""15""]","[""30"", ""40"", ""2000"", ""15""]",True,deepseek-v4-flash,"{""completion_tokens"": 509, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 426, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 112, ""prompt_tokens"": 240, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 749}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0231,2,"An oil and gas company is sending their oil to the port using containers and trucks. A container can hold 30 units of oil while a truck can hold 40 units of oil. Due to government restrictions, the number of trucks used has to at most half the number of containers used. If at least 2000 units of oil need to be sent to the port and at least 15 containers need to be used, minimize the total number of containers and trucks needed.",一家石油和天然气公司正在使用集装箱和卡车将石油运往港口。一个集装箱可以装30单位的石油，而一辆卡车可以装40单位的石油。由于政府限制，使用的卡车数量最多只能为使用的集装箱数量的一半。如果需要至少2000单位的石油运送到港口，并且至少需要15个集装箱，则最小化所需集装箱和卡车的总数。,"[""30"", ""40"", ""2000"", ""15""]","[""30"", ""40"", ""2000"", ""15""]",True,deepseek-v4-flash,"{""completion_tokens"": 643, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 558, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 112, ""prompt_tokens"": 240, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 883}",approved,User confirmed human review completion in Codex on 2026-07-12.
nl4opt,nl4opt-0231,3,"An oil and gas company is sending their oil to the port using containers and trucks. A container can hold 30 units of oil while a truck can hold 40 units of oil. Due to government restrictions, the number of trucks used has to at most half the number of containers used. If at least 2000 units of oil need to be sent to the port and at least 15 containers need to be used, minimize the total number of containers and trucks needed.",一家石油和天然气公司正在使用集装箱和卡车将石油运往港口。一个集装箱可以装载30单位的石油，而一辆卡车可以装载40单位的石油。由于政府限制，使用的卡车数量最多只能是集装箱数量的一半。如果需要至少运送2000单位的石油到港口，并且需要至少使用15个集装箱，请最小化所需的集装箱和卡车总数。,"[""30"", ""40"", ""2000"", ""15""]","[""30"", ""40"", ""2000"", ""15""]",True,deepseek-v4-flash,"{""completion_tokens"": 620, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 537, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 112, ""prompt_tokens"": 240, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 860}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,13,1,"Tom and Jerry just bought a farm in Sunshine Valley, and they are considering using it to plant corn, wheat, soybeans, and sorghum. The profit per acre for planting corn is $1500, the profit per acre for planting wheat is $1200, the profit per acre for planting soybeans is $1800, and the profit per acre for planting sorghum is $1600. To maximize their profit, how many acres of land should they allocate to each crop? Tom and Jerry’s farm has a total area of 100 acres.

The land area used for planting corn must be at least twice the land area used for planting wheat.

The land area used for planting soybeans must be at least half the land area used for planting sorghum.

The land area used for planting wheat must be three times the land area used for planting sorghum.",汤姆和杰瑞刚刚在阳光谷买了一个农场，他们正在考虑用它来种植玉米、小麦、大豆和高粱。种植玉米每英亩的利润是1500美元，种植小麦每英亩的利润是1200美元，种植大豆每英亩的利润是1800美元，种植高粱每英亩的利润是1600美元。为了最大化他们的利润，他们应该为每种作物分配多少英亩的土地？汤姆和杰瑞的农场总面积为100英亩。用于种植玉米的土地面积必须至少是用于种植小麦的土地面积的两倍。用于种植大豆的土地面积必须至少是用于种植高粱的土地面积的一半。用于种植小麦的土地面积必须是用于种植高粱的土地面积的三倍。,"[""1500"", ""1200"", ""1800"", ""1600"", ""100""]","[""1500"", ""1200"", ""1800"", ""1600"", ""100""]",True,deepseek-v4-flash,"{""completion_tokens"": 877, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 720, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 64, ""prompt_tokens"": 320, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1197}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,13,2,"Tom and Jerry just bought a farm in Sunshine Valley, and they are considering using it to plant corn, wheat, soybeans, and sorghum. The profit per acre for planting corn is $1500, the profit per acre for planting wheat is $1200, the profit per acre for planting soybeans is $1800, and the profit per acre for planting sorghum is $1600. To maximize their profit, how many acres of land should they allocate to each crop? Tom and Jerry’s farm has a total area of 100 acres.

The land area used for planting corn must be at least twice the land area used for planting wheat.

The land area used for planting soybeans must be at least half the land area used for planting sorghum.

The land area used for planting wheat must be three times the land area used for planting sorghum.",汤姆和杰瑞刚刚在阳光谷买了一个农场，他们正在考虑用它来种植玉米、小麦、大豆和高粱。种植玉米每英亩的利润是1500美元，种植小麦每英亩的利润是1200美元，种植大豆每英亩的利润是1800美元，种植高粱每英亩的利润是1600美元。为了最大化他们的利润，他们应该为每种作物分配多少英亩土地？汤姆和杰瑞的农场总面积为100英亩。用于种植玉米的土地面积必须至少是用于种植小麦的土地面积的两倍。用于种植大豆的土地面积必须至少是用于种植高粱的土地面积的一半。用于种植小麦的土地面积必须是用于种植高粱的土地面积的三倍。,"[""1500"", ""1200"", ""1800"", ""1600"", ""100""]","[""1500"", ""1200"", ""1800"", ""1600"", ""100""]",True,deepseek-v4-flash,"{""completion_tokens"": 773, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 616, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 64, ""prompt_tokens"": 320, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1093}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,13,3,"Tom and Jerry just bought a farm in Sunshine Valley, and they are considering using it to plant corn, wheat, soybeans, and sorghum. The profit per acre for planting corn is $1500, the profit per acre for planting wheat is $1200, the profit per acre for planting soybeans is $1800, and the profit per acre for planting sorghum is $1600. To maximize their profit, how many acres of land should they allocate to each crop? Tom and Jerry’s farm has a total area of 100 acres.

The land area used for planting corn must be at least twice the land area used for planting wheat.

The land area used for planting soybeans must be at least half the land area used for planting sorghum.

The land area used for planting wheat must be three times the land area used for planting sorghum.",汤姆和杰瑞刚在阳光谷买了一个农场，他们正在考虑用它来种植玉米、小麦、大豆和高粱。每英亩玉米的利润是$1500，每英亩小麦的利润是$1200，每英亩大豆的利润是$1800，每英亩高粱的利润是$1600。为了最大化利润，他们应该为每种作物分配多少英亩土地？汤姆和杰瑞的农场总面积为100英亩。用于种植玉米的土地面积至少是用于种植小麦的土地面积的两倍。用于种植大豆的土地面积至少是用于种植高粱的土地面积的一半。用于种植小麦的土地面积是用于种植高粱的土地面积的三倍。,"[""1500"", ""1200"", ""1800"", ""1600"", ""100""]","[""1500"", ""1200"", ""1800"", ""1600"", ""100""]",True,deepseek-v4-flash,"{""completion_tokens"": 909, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 759, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 64, ""prompt_tokens"": 320, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1229}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,15,1,"A certain factory needs to use a special tool over $n$ planning stages. At stage $j$, $r_j$ specialized tools are needed. At the end of this stage, all tools used within this stage must be sent for repair before they can be reused. There are two repair methods: one is slow repair, which is cheaper (costs $b$ per tool) but takes longer ($p$ stages to return); the other is fast repair, which costs $c$ per tool $(c > b)$ and is faster, requiring only $q$ stages to return $(q < p)$. If the repaired tools cannot meet the needs, new ones must be purchased, with a cost of $a$ per new tool $(a > c)$. This special tool will no longer be used after $n$ stages. Determine an optimal plan for purchasing and repairing the tools to minimize the cost spent on tools during the planning period.\n\nn = 10  # number of stages\nr = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # tool requirements per stage, indexing starts at 1\na = 10  # cost of buying a new tool\nb = 1   # cost of slow repair\nc = 3   # cost of fast repair\np = 3   # slow repair duration\nq = 1   # fast repair duration","某工厂需要在$n$个计划阶段使用一种专用工具。在第$j$阶段，需要$r_j$个专用工具。在该阶段结束时，所有在该阶段使用的工具必须送去修理，然后才能再次使用。有两种修理方法：一种是慢修，较便宜（每个工具花费$b$），但需要更长时间（$p$个阶段后返回）；另一种是快修，每个工具花费$c$（$c > b$），速度更快，仅需$q$个阶段后返回（$q < p$）。如果修好的工具无法满足需求，则必须购买新工具，每个新工具成本为$a$（$a > c$）。该专用工具在$n$个阶段后将不再使用。确定一个购买和修理工具的最优计划，以最小化计划期内用于工具的成本。

n = 10  # 阶段数量
r = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # 各阶段工具需求，索引从1开始
a = 10  # 购买新工具的成本
b = 1   # 慢修成本
c = 3   # 快修成本
p = 3   # 慢修持续时间
q = 1   # 快修持续时间","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 1513, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1215, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 60, ""prompt_tokens"": 444, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1957}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,15,2,"A certain factory needs to use a special tool over $n$ planning stages. At stage $j$, $r_j$ specialized tools are needed. At the end of this stage, all tools used within this stage must be sent for repair before they can be reused. There are two repair methods: one is slow repair, which is cheaper (costs $b$ per tool) but takes longer ($p$ stages to return); the other is fast repair, which costs $c$ per tool $(c > b)$ and is faster, requiring only $q$ stages to return $(q < p)$. If the repaired tools cannot meet the needs, new ones must be purchased, with a cost of $a$ per new tool $(a > c)$. This special tool will no longer be used after $n$ stages. Determine an optimal plan for purchasing and repairing the tools to minimize the cost spent on tools during the planning period.\n\nn = 10  # number of stages\nr = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # tool requirements per stage, indexing starts at 1\na = 10  # cost of buying a new tool\nb = 1   # cost of slow repair\nc = 3   # cost of fast repair\np = 3   # slow repair duration\nq = 1   # fast repair duration","某工厂需要在 $n$ 个计划阶段中使用一种特殊工具。在第 $j$ 阶段，需要 $r_j$ 个专用工具。在该阶段结束时，该阶段使用的所有工具必须送修后才能再次使用。有两种维修方法：一种是慢修，成本较低（每件工具 $b$），但时间较长（$p$ 个阶段后返回）；另一种是快修，每件工具成本 $c$（$c > b$），并且更快，只需 $q$ 个阶段后返回（$q < p$）。如果修复的工具无法满足需求，则必须购买新工具，每件新工具成本为 $a$（$a > c$）。该特殊工具在 $n$ 个阶段后将不再使用。确定一个最优的购买和维修工具计划，以最小化计划期间在工具上的花费。

n = 10  # 阶段数
r = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # 每个阶段的需求，索引从1开始
a = 10  # 购买新工具的成本
b = 1   # 慢修成本
c = 3   # 快修成本
p = 3   # 慢修持续时间
q = 1   # 快修持续时间","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 916, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 614, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 60, ""prompt_tokens"": 444, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1360}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,15,3,"A certain factory needs to use a special tool over $n$ planning stages. At stage $j$, $r_j$ specialized tools are needed. At the end of this stage, all tools used within this stage must be sent for repair before they can be reused. There are two repair methods: one is slow repair, which is cheaper (costs $b$ per tool) but takes longer ($p$ stages to return); the other is fast repair, which costs $c$ per tool $(c > b)$ and is faster, requiring only $q$ stages to return $(q < p)$. If the repaired tools cannot meet the needs, new ones must be purchased, with a cost of $a$ per new tool $(a > c)$. This special tool will no longer be used after $n$ stages. Determine an optimal plan for purchasing and repairing the tools to minimize the cost spent on tools during the planning period.\n\nn = 10  # number of stages\nr = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # tool requirements per stage, indexing starts at 1\na = 10  # cost of buying a new tool\nb = 1   # cost of slow repair\nc = 3   # cost of fast repair\np = 3   # slow repair duration\nq = 1   # fast repair duration","某工厂需要在 $n$ 个规划阶段使用一种特殊工具。在第 $j$ 阶段，需要 $r_j$ 个专用工具。在此阶段结束时，该阶段内使用的所有工具必须送去维修后才能重新使用。有两种维修方法：一种是慢速维修，较便宜（每个工具成本 $b$），但耗时较长（需要 $p$ 个阶段才能返回）；另一种是快速维修，每个工具成本 $c$ ($c > b$)，速度更快，只需要 $q$ 个阶段即可返回 ($q < p$)。如果维修后的工具无法满足需求，则必须购买新工具，每个新工具成本为 $a$ ($a > c$)。该特殊工具在 $n$ 个阶段后将不再使用。确定一个购买和维修工具的最优计划，以最小化规划期间的工具成本。

n = 10  # 阶段数
r = [3, 5, 2, 4, 6, 5, 4, 3, 2, 1]  # 每个阶段的需求量，索引从1开始
a = 10  # 购买新工具的成本
b = 1   # 慢速维修成本
c = 3   # 快速维修成本
p = 3   # 慢速维修时长
q = 1   # 快速维修时长","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]","[""10"", ""3"", ""5"", ""2"", ""4"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""1"", ""10"", ""1"", ""3"", ""3"", ""1""]",True,deepseek-v4-flash,"{""completion_tokens"": 1364, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1062, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 60, ""prompt_tokens"": 444, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1808}",approved,User confirmed human review completion in Codex on 2026-07-12.
