dataset,item_id,difficulty,problem_type,track,repetition,checker_retry,status,checker_passed,ground_truth,objective_value,passed_1e_6,passed_1e_4,judgment_reason,translation_provider,translation_model,translation_usage,translation_numbers_match,api_attempts,checker_retried,failure_category,router_problem_type,extractor_provider,extractor_model,extractor_usage,wall_sec,evaluated_at,error,failure_artifact
nl4opt,nl4opt-0034,,generic_lp_milp,en,3,on,OPTIMAL,True,"""206250.0""",206250.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 556, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 172, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 114, ""prompt_tokens"": 1906, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2462}",6.157145599951036,2026-07-11T17:38:30.993449Z,,
nl4opt,nl4opt-0034,,generic_lp_milp,zh,1,on,OPTIMAL,True,"""206250.0""",206250.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1026, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 932, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 123, ""prompt_tokens"": 251, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1277}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 761, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 318, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1884, ""prompt_tokens"": 1884, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2645}",18.57973250001669,2026-07-11T17:38:49.574775Z,,
nl4opt,nl4opt-0034,,generic_lp_milp,zh,2,on,OPTIMAL,True,"""206250.0""",206250.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 499, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 411, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 123, ""prompt_tokens"": 251, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 750}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 663, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 267, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1878, ""prompt_tokens"": 1878, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2541}",12.313726100022905,2026-07-11T17:39:01.890101Z,,
nl4opt,nl4opt-0034,,generic_lp_milp,zh,3,on,OPTIMAL,True,"""206250.0""",206250.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 230, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 132, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 123, ""prompt_tokens"": 251, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 481}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 697, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 335, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1888, ""prompt_tokens"": 1888, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2585}",11.231166399957146,2026-07-11T17:39:13.122890Z,,
nl4opt,nl4opt-0035,,generic_lp_milp,en,1,on,OPTIMAL,True,"""84.0""",100.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1145, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 783, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 118, ""prompt_tokens"": 1910, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3055}",12.219529499998316,2026-07-11T17:39:25.344040Z,objective_mismatch,failures/nl4opt-nl4opt-0035-en-r1-on.json
nl4opt,nl4opt-0035,,generic_lp_milp,en,2,on,OPTIMAL,True,"""84.0""",100.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1521, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1130, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 118, ""prompt_tokens"": 1910, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3431}",15.507456099963747,2026-07-11T17:39:40.854905Z,objective_mismatch,failures/nl4opt-nl4opt-0035-en-r2-on.json
nl4opt,nl4opt-0035,,generic_lp_milp,en,3,on,OPTIMAL,True,"""84.0""",100.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1008, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 629, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 118, ""prompt_tokens"": 1910, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2918}",11.859067500045057,2026-07-11T17:39:52.726049Z,objective_mismatch,failures/nl4opt-nl4opt-0035-en-r3-on.json
nl4opt,nl4opt-0035,,generic_lp_milp,zh,1,on,OPTIMAL,True,"""84.0""",100.0,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1161, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1059, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 127, ""prompt_tokens"": 255, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1416}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1307, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 992, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1895, ""prompt_tokens"": 1895, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3202}",25.398923699976876,2026-07-11T17:40:18.128275Z,objective_mismatch,failures/nl4opt-nl4opt-0035-zh-r1-on.json
nl4opt,nl4opt-0035,,generic_lp_milp,zh,2,on,OPTIMAL,True,"""84.0""",100.0,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1136, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1032, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 127, ""prompt_tokens"": 255, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1391}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1326, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 977, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1894, ""prompt_tokens"": 1894, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3220}",24.351833100023214,2026-07-11T17:40:42.484027Z,objective_mismatch,failures/nl4opt-nl4opt-0035-zh-r2-on.json
nl4opt,nl4opt-0035,,generic_lp_milp,zh,3,on,INFEASIBLE,True,"""84.0""",,False,False,missing_numeric_objective,deepseek,deepseek-v4-flash,"{""completion_tokens"": 986, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 884, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 127, ""prompt_tokens"": 255, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1241}",True,1,False,CODEGEN_ERR,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 2462, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 2112, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1892, ""prompt_tokens"": 1892, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 4354}",38.51906849996885,2026-07-11T17:41:21.015895Z,missing_numeric_objective,failures/nl4opt-nl4opt-0035-zh-r3-on.json
nl4opt,nl4opt-0036,,generic_lp_milp,en,1,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 658, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 276, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2581}",7.042456800001673,2026-07-11T17:41:28.070728Z,,
nl4opt,nl4opt-0036,,generic_lp_milp,en,2,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 710, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 309, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2633}",7.554041999974288,2026-07-11T17:41:35.626361Z,,
nl4opt,nl4opt-0036,,generic_lp_milp,en,3,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1091, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 746, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 3014}",10.702916100039147,2026-07-11T17:41:46.330729Z,,
nl4opt,nl4opt-0036,,generic_lp_milp,zh,1,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 661, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 537, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 929}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 847, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 466, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1914, ""prompt_tokens"": 1914, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2761}",17.50603340001544,2026-07-11T17:42:03.838431Z,,
nl4opt,nl4opt-0036,,generic_lp_milp,zh,2,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 660, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 548, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 928}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 789, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 380, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1902, ""prompt_tokens"": 1902, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2691}",16.238674899970647,2026-07-11T17:42:20.078409Z,,
nl4opt,nl4opt-0036,,generic_lp_milp,zh,3,on,OPTIMAL,True,"""600.0""",600.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 801, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 688, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1069}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 974, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 618, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1903, ""prompt_tokens"": 1903, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2877}",19.202850400004536,2026-07-11T17:42:39.282843Z,,
nl4opt,nl4opt-0037,,generic_lp_milp,en,1,on,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 668, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 387, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2591}",7.423677700047847,2026-07-11T17:42:46.708200Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r1-on.json
nl4opt,nl4opt-0037,,generic_lp_milp,en,2,on,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 882, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 565, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2805}",8.473040799959563,2026-07-11T17:42:55.184558Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r2-on.json
nl4opt,nl4opt-0037,,generic_lp_milp,en,3,on,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,,,,,0,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 935, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 632, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 3, ""prompt_tokens"": 1923, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2858}",9.820204199990258,2026-07-11T17:43:05.017080Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-en-r3-on.json
nl4opt,nl4opt-0037,,generic_lp_milp,zh,1,on,OPTIMAL,True,"""No Best Solution""",1215.0,False,False,infeasible_requires_verified_checker,deepseek,deepseek-v4-flash,"{""completion_tokens"": 754, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 647, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1022}",True,1,False,INFEASIBLE_MISMATCH,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 491, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 201, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1897, ""prompt_tokens"": 1897, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2388}",13.993340999993961,2026-07-11T17:43:19.013161Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-zh-r1-on.json
nl4opt,nl4opt-0037,,production,zh,2,on,OPTIMAL,True,"""No Best Solution""",1250.0,False,False,infeasible_requires_verified_checker,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1242, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1119, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1510}",True,1,False,INFEASIBLE_MISMATCH,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 540, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 329, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1395, ""prompt_tokens"": 1395, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 1935}",21.899481900036335,2026-07-11T17:43:40.916607Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-zh-r2-on.json
nl4opt,nl4opt-0037,,production,zh,3,on,OPTIMAL,True,"""No Best Solution""",1250.0,False,False,infeasible_requires_verified_checker,deepseek,deepseek-v4-flash,"{""completion_tokens"": 824, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 702, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 12, ""prompt_tokens"": 268, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1092}",True,1,False,INFEASIBLE_MISMATCH,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 659, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 467, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1394, ""prompt_tokens"": 1394, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2053}",17.56051760003902,2026-07-11T17:43:58.489013Z,infeasible_requires_verified_checker,failures/nl4opt-nl4opt-0037-zh-r3-on.json
nl4opt,nl4opt-0038,,generic_lp_milp,en,1,on,OPTIMAL,True,"""239.0""",240.0,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 879, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 573, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2790}",10.062252799980342,2026-07-11T17:44:08.554465Z,objective_mismatch,failures/nl4opt-nl4opt-0038-en-r1-on.json
nl4opt,nl4opt-0038,,generic_lp_milp,en,2,on,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1043, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 712, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2954}",12.854046799999196,2026-07-11T17:44:21.412151Z,,
nl4opt,nl4opt-0038,,generic_lp_milp,en,3,on,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 770, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 440, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 119, ""prompt_tokens"": 1911, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2681}",8.696200600010343,2026-07-11T17:44:30.110069Z,,
nl4opt,nl4opt-0038,,production,zh,1,on,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 776, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 675, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1032}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 651, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 433, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1373, ""prompt_tokens"": 1373, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2024}",16.24053060001461,2026-07-11T17:44:46.351858Z,,
nl4opt,nl4opt-0038,,production,zh,2,on,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1178, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1075, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1434}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 487, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 263, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1375, ""prompt_tokens"": 1375, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 1862}",19.274342599965166,2026-07-11T17:45:05.628121Z,,
nl4opt,nl4opt-0038,,production,zh,3,on,OPTIMAL,True,"""239.0""",239.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 182, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 83, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 438}",True,1,False,,production,deepseek,deepseek-v4-flash,"{""completion_tokens"": 578, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 367, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1371, ""prompt_tokens"": 1371, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 1949}",10.40235330001451,2026-07-11T17:45:16.032019Z,,
nl4opt,nl4opt-0039,,generic_lp_milp,en,1,on,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1412, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1132, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 113, ""prompt_tokens"": 1905, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3317}",16.663369600020815,2026-07-11T17:45:32.697160Z,objective_mismatch,failures/nl4opt-nl4opt-0039-en-r1-on.json
nl4opt,nl4opt-0039,,generic_lp_milp,en,2,on,OPTIMAL,True,"""33.5""",34.5,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1980, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1591, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 113, ""prompt_tokens"": 1905, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 3885}",23.293059299991,2026-07-11T17:45:56.001977Z,objective_mismatch,failures/nl4opt-nl4opt-0039-en-r2-on.json
